FPKM ErrorRate
238.5114744152652 0
4914.263548323398 4.678477980530727e-06
411.5430082417242 0
1237.5078762843054 5.706068974961769e-06
372.437412867686 0
209.97163986984887 0
8775.317048259421 3.4933246931769255e-06
802.4008128573299 0
908.0751168575214 1.064145149398378e-05
441.42862510706476 0
512.145060306425 0
1513.63051071226 0
637.8765484239873 0
283.1746766136837 0
642.5098948739832 0
649.3885285192949 0
792.5159585620639 2.592426485265944e-06
831.0936745433659 6.1475283862123235e-06
463.46545449534693 0
875.5141278585367 0
796.4062288420647 1.2124886329190664e-05
782.6270914426631 9.639343946251018e-06
808.6878799158266 0
856.7100408956409 1.3260489046836048e-05
499.6895629363568 1.375421222749467e-05
705.862921230907 0
538.0144485250786 0
364.51244562785445 0
366.99155268541017 0
515.9623159711682 1.5215605124615807e-05
574.3915620680236 3.960286249490113e-06
1391.2587796906084 0
782.8423515057818 1.0453362323991512e-05
817.8098828721505 0
1459.9796128850169 5.147097615993062e-06
3460.3958206409307 4.331198052693355e-06
718.2044970837732 0
969.8629090663774 5.612396661746466e-06
236.50592791597774 0
515.3675017708088 0
457.1700642921289 0
317.0639261310291 0
579.2364094239784 8.85959316748175e-06
444.4427203993893 0
1046.4266141254786 5.098295130108492e-06
846.8397518099318 4.4716819560925545e-06
257.1344061943634 0
731.9091019527442 1.1228385358185493e-05
471.91888604662944 3.653902367728734e-05
807.2250808256132 0
199.56425659576846 0
536.3195826873714 0
898.6024408890913 0
211.83584898724214 0
597.0410282747343 0
1417.560277587057 0
743.1499252129723 0
308.5612874332361 0
505.90065756208935 0
767.6311420551564 4.124391652231296e-05
1187.4682225511071 2.9304029304029305e-05
649.4188770007128 0
1071.8005505081155 1.8887738835457574e-06
693.5882073445015 0
999.3941565924292 8.119486361292785e-06
546.2059857283467 7.839878325088395e-06
6041.864816053537 5.3647133298373285e-06
4513.746648511493 4.102799750549775e-06
858.0209615254781 1.364144817613838e-05
2084.9556177301215 3.859528597177141e-06
663.4137663008977 0
844.6377497304006 0
482.88962782844624 0
721.8991742098044 0
1224.4246048962764 3.252134755455727e-06
2154.856501914013 7.427397192443862e-06
