FPKM ErrorRate
115.03856653073979 0
101.05072681498005 0
303.8046816127061 0
332.3989068030978 0
160.21355733538087 0
339.95487657779154 0
434.8418093990264 0
51.6752341771608 0
65.03407200811242 0
284.52307793985733 0
165.00635839875855 0
13986.761294543707 3.2864628950122997e-06
12471.350660645767 1.2248214975769968e-06
201.03212942185493 0
437.7095147392868 0
69.14745933250775 0
481.8449156492525 0
225.37718493967589 0
97.1523965831219 0
194.26811476102887 0
173.77222879616735 0
119.86492781728234 0
81.54399398785831 0
94.72830833065194 0
89.40993938658681 0
118.7917891096928 0
142.90474928718268 0
85.95720470409232 0
1056.5463404383531 4.154497451215814e-06
271.1912772037883 0
1879.2849273094214 2.086619759454474e-06
3350.794489865757 7.227165469567008e-06
2793.279061513767 1.124859392575928e-05
5124.245272776325 1.8007667664891712e-06
134.81738054297787 0
282.62094864853754 0
104.72697022541628 0
108.93474135284846 0
330.6033462431439 0
50.26488389939987 0
80.10852434519025 0
63.065127403390164 0
1143.2725896492225 0
236.54223907057653 0
56.366999434512195 0
135.92015743541424 0
125.06670905357923 0
242.44609792168976 0
867.0692472646477 0
503.07835898630293 3.252508497178449e-06
100.1850155086804 0
57.09097924376281 0
115.1404381218376 0
9198.519545115734 2.7465604480189403e-06
497.4799750453255 0
2006.9757357051785 0
3654.354575134147 0
117.04745840481168 0
108.82212819299768 0
93.62336545038546 0
373.7575030984547 2.5831383063912006e-06
5026.4678077137105 1.6379077366571941e-06
83.79253661677735 0
97.90965039389273 0
70.34349100631646 0
57.39648281162241 0
171.61500996826902 0
106.92372809435962 0
141.43568238561292 0
275.8078687976798 1.231163202994189e-05
230.28845486949717 0
232.25395774117396 0
83.72908145841552 0
96.94122405133126 0
145.17391250892058 0
167.71258680787417 0
91.55252907635702 0
94.56062814701916 0.000625
290.6973916993829 0
80.3989920741512 0
420.59128260385984 0
122.34695713855835 0
91.84201008779235 0
237.697653635739 7.923176877000602e-06
242.78441276747165 0
70.05634303994027 0
160.9800133574854 0
92.12841968266072 0
100.1659946926738 0
272.91885093068504 1.0406260406260406e-05
385.97432144891025 0
210.3524617914279 0
925.8667503445013 0
2535.5185918779434 3.4471050350139694e-06
325.1703600405621 0
219.69607009149465 6.041931001147967e-05
160.1580594581605 1.8105773931306693e-05
57.95020802836794 0
191.31381077968038 0
132.59549171397245 0
63.40290117257634 0
298.9725089051319 0
673.3306327510445 0
58.63971260860662 0
110.71776624483195 0
115.12856647056518 0
278.3782666015072 0
350.0624465203901 0
134.56226229079107 0
94.84469132431565 0
530.4913449987345 1.1727041384729046e-05
648.8399922549515 9.75923956005348e-06
471.4526967643711 0
96.6033526255133 0
76.17301850186831 0
112.05144569736032 0
672.0203352482442 1.1838662704660881e-05
1097.2003779654929 1.1062681151403854e-05
1249.0547847168773 4.60017572671276e-06
91.95072029898327 0
192.7237758180631 0
234.75891085756402 0
117.09214333653301 0
139.48392064615405 0
615.5874469457768 0
75.89854264011946 0
99.76768378906225 0
2526.424125720122 9.030348291503255e-07
132.86347670269836 0
330.98341404011285 0
185.05351892805876 0
50.74753710556694 0
265.3610665956321 0
114.12104519945545 0
110.88036956545069 0
1208.4445319966828 0
2760.819069136991 4.221065650234058e-06
99.53201411210142 0
216.9802171862647 0
