FPKM ErrorRate
198.12348043201015 0
206.0852383011186 0
87.40208181959093 0
109.22657905152644 8.270409302556383e-06
103.43074610917911 0
67.84728772069671 0
83.24811636620487 0
144.58161816717404 0
83.1075816377473 0
125.61474066989479 0
36.80641906384272 0
65.07319710320381 0
62.39175909857646 0
51.72227212174247 0
98.03437129434096 0
32.50708118609455 0
25.58106013256509 0
42.608527732087154 0
41.87900254140376 0
34.63563570979035 0
85.98373624748925 0
41.8655493535182 0
15.7017186280195 0
36.31791242045128 0
42.350985846573856 0
51.30419965385109 8.98069151324652e-05
37.3978255641718 0
78.87145770435869 0
12.050479017790385 0
27.06278443659478 0
59.335815866301495 0
36.363872215070536 0
33.93432353546065 0
38.373262655461176 0
14.62383937578304 0
49.22136013928078 0
27.583617870215384 0
28.635830279514266 0
18.546394030355703 0
40.25516965647715 0
10.827449273281267 0
26.359373551855654 0
28.18363982262549 0
33.97137902131593 0
15.816805140022385 0
381.58432062967836 1.114951499609767e-05
180.13316040220417 0
263.66196164534745 0
195.35428074686996 2.3898288882516013e-05
114.6632530421197 0
288.6971900988547 5.382522411477691e-06
391.51880489866477 0
58.38395421784411 0
15.063394156075068 0
11.373115793609584 0
26.394009129784912 0
20.66189938051631 0
480.91540347217943 4.387927932671634e-06
278.66423452989056 0
256.48875959749944 1.2170632264346133e-05
277.421465909428 4.56028583871637e-06
277.85516942633274 0
272.5897322440103 0
292.1255757202405 0
172.40772163808555 0
214.92515535942536 4.09783163239172e-06
123.86307649520825 0
144.8805545634532 0
118.9264776428596 1.14035487843817e-05
51.519242483872475 0
18.5980910579944 0
12.566372796939106 0
1367.860734922455 4.147088950910908e-06
487.97556833981804 0
809.1567348758105 2.1031673700593094e-05
32.27622887664349 0
65.5240458142245 0
85.19784932408444 0
27.5055450667805 0
19.651443605624756 0
63.30666396442875 0
65.89752709163415 2.35738970952244e-06
176.08028739576667 0
156.06761465346395 1.7246434299708535e-05
84.16242111796112 0
74.76267890752878 0
154.04438385673134 0
309.21948175049573 0
132.16848033391835 0
18.859038038725828 0
21.10661761758489 0
11.364690277951667 0
149.96951302485706 1.4369901379366834e-06
117.72813872478748 0
131.0748104970403 0
109.42313379082415 0
99.87847220443263 0
87.33291917075478 0
30.54757558496902 0
52.64894881774016 0
24.506756717906967 0
49.02163247541829 0
55.647234701352815 0
28.40396338934989 0
11.996468285496771 0
26.9872825589462 0
38.16449570645187 3.54531982330126e-06
14.419851236342103 0
32.61008523704402 0
18.30173961339248 0
11.850698681146115 0
26.385422384208162 0
15.390418146480515 0
29.197470018077052 0
15.71242647178776 0
16.709212163196966 0
42.646497796497215 0
36.45969309033373 0
91.22929292018459 0
29.95998939715186 0
28.12323181543599 0
22.469559131592312 0
32.02210866550231 0
49.331665661060015 5.2940865053734975e-05
29.263414459706663 0
65.66882768126388 0
109.74354077015462 0
