FPKM ErrorRate
503.923445702906 0.00042625745950554135
978.8702192722562 0
1495.9885334962496 0
781.995438972043 0
2421.4485428957455 1.8873978445916615e-05
440.3423118887286 0
448.9343569987526 0
845.2553775255813 0
1034.250382410584 0
1613.3907979100018 2.420662777468471e-05
7221.513674448866 1.8507759047484962e-05
3254.0215891445487 1.70902192675132e-05
2121.149334277402 1.112817431172242e-05
2768.524824986357 1.4268846470779186e-05
4036.0045831219772 2.5912958372825678e-05
3434.271502337829 3.933732344917519e-06
2353.120782944988 0
995.3460708443265 0
1319.96499750652 0
1209.5256229883748 0
1594.205616664329 1.7498527207293386e-05
1327.2002117746483 2.7200892189263807e-05
621.5223935566254 0
456.81039834960785 0
7942.26980438857 2.3849477362553076e-05
7967.855340435539 2.0772014497059857e-05
8214.052919208321 1.5830986047624295e-05
7994.377663463892 1.5551203778366547e-05
9013.269438188301 1.5668744544370597e-05
4338.072948287433 1.6068169632512504e-05
5348.113826002413 4.349881248241923e-06
3917.7772964184314 5.981159348053631e-06
2197.3278629589367 2.9925187032418953e-05
5132.711548226065 3.1851585766588044e-05
7186.0729872180555 3.297768171971e-05
751.5024718600793 0
454.089584064767 0
2351.673849039299 0
713.2029209342693 0
433.89827805621064 0
1585.202965014309 6.1732967874163516e-06
1251.879535590916 1.0591537361648043e-05
787.543198595389 0
617.9334803041465 0
10243.917602153399 2.83933477323506e-05
3761.249406845858 1.8879002584535454e-05
2921.442209974134 1.2568498315821226e-05
1648.1570327292825 3.805199170466581e-05
1760.9136087990798 9.241119284367723e-06
2459.33683963176 1.1856254767202438e-05
1800.0067671801153 2.9648077322185657e-05
466.8344509779692 0
1277.4825229485434 4.2211903756859436e-05
459.67441338628254 0
448.2183532395839 0
1119.973080091625 0
3487.935003414159 1.227588831396812e-05
1923.015899512148 2.7467245309967865e-05
1308.3567821887232 0
1815.2440178036222 1.9887700782912488e-05
5574.540585033121 9.739658917144722e-06
455.37839083127056 0
896.0190376196529 0
944.6705751016261 4.372731645458918e-05
1546.7590541400932 0
1793.784690470005 0
608.7019544325605 0
1038.3486515463972 0
3242.916485445535 1.790189760114572e-05
856.5340104952277 0
2460.9357824936983 2.2573533284674828e-05
5906.03056953278 0
6339.519348510146 1.5662344903629593e-05
13292.651906834442 3.590975245506528e-05
25650.068245658294 1.1794775622085953e-05
9377.57931312824 5.314575009380225e-06
17951.874573056924 1.6299598474209403e-05
9924.041019798204 6.92009595866396e-06
11980.48688261888 1.666625869054247e-05
9715.3986932572 2.649809462138363e-05
3015.4382832911015 1.5319096786053493e-05
2215.991856640396 0
463.97043594129457 0
589.6290956753951 0
625.7066090335064 9.670244657189827e-05
519.5800612367275 0
655.6848083352847 0
591.4005075730786 0
627.0130839491095 5.4812541109405835e-05
2006.4982488188723 0
446.7863457212466 0
478.6485130042522 0
490.5276662813687 0
2892.5686371364495 1.632080167777841e-05
2293.467159289864 0
2433.609459882685 0
3092.937961644553 1.068444558411864e-05
1569.2640880194726 0
1202.019228282161 0
961.7142184304525 6.872379905161158e-05
1393.8697886945508 6.798712777047546e-05
4295.764793658685 2.000120007200432e-05
6772.24019203327 0
10999.001684054509 1.5377281604158017e-05
2794.4583996431847 7.462797952208242e-06
2542.190525600464 7.544152150460571e-06
531.197383491347 0.0001092896174863388
1824.0578096926135 2.2866027942286144e-05
758.6215481383124 0
519.2404184278911 0
2981.8591866309566 5.627810387812414e-06
4932.943238033846 6.8524511529249065e-06
871.9902924161236 0
11252.335158732722 6.817668279532191e-06
854.6220869437179 0
767.8424313324756 0
5542.658681138618 3.2167491533056694e-05
4514.647614926937 1.0456860223149397e-05
12683.62449551295 2.4425929589815366e-05
15941.963606670839 1.2045671680419382e-05
6313.326911461643 3.122259413841711e-05
6283.250885348717 2.4598485627775715e-05
2107.6000253385137 3.0575221840220684e-05
3547.02754570932 7.763854598531078e-06
12419.823896799626 2.1314287697819428e-05
4433.567204090642 1.474850118356722e-05
10485.403557779899 1.6406812381947857e-05
1132.1405246184008 0
2520.906035281034 3.408316291751875e-05
438.9103043703913 0
3128.7978461943208 0
2377.6183401336875 4.839802536056529e-05
5972.133733798932 2.8520273160838497e-05
1375.0531227631814 0
3363.095228378044 1.5207159530707057e-05
2681.4054379362815 0
2111.844762042869 1.182704134733655e-05
2931.711447779351 6.799830004249894e-06
3398.8104688521576 8.220996836971467e-06
9628.172104191923 1.2748370120880046e-05
929.903955036866 3.059507419305492e-05
2814.5968291668414 1.321503672954271e-05
463.97043594129457 0
2039.9497870837688 1.4726889828137195e-05
1517.7332164150746 0
757.9794795499274 0
448.9343569987526 0
449.85493326054086 0
4083.1952754623385 1.4217874712088038e-05
1353.4674136777508 0
1147.6374671958765 0
1300.3218785067209 2.270663033605813e-05
1309.4921151059787 0
1223.205341001386 0
534.3945199680982 0
5830.0708376559805 1.0526759021432482e-05
1554.4973500058516 0
2841.9700035024557 9.24547665054872e-06
3069.41735451617 0
3595.839286547501 1.9024210209913135e-05
1380.025645421684 0
3166.750214544964 9.7949668562809e-06
878.171855867922 0
536.1436148654959 0
803.3562177872415 0
3347.6910913233455 8.239353210772954e-06
1529.6650777888008 2.624740806845324e-05
634.0929291197692 0
750.3719396087603 0.0002726281352235551
866.7225504736683 0
3035.4329921268427 1.9096886995232144e-05
1819.7951543030774 2.0984156961494072e-05
455.37839083127056 0
842.7785424097044 0
889.1940530691156 9.2910898448388e-05
1298.0700651378406 0
444.6383344437406 0
3591.6552233492007 2.2826568299375008e-05
469.4938935120243 0
1667.2821001124737 0
758.9639847187842 0
706.7673106753888 0
1608.2425257995558 0
462.5384284229572 0
792.8739227530123 0
1045.8862183929182 0
1910.042313833722 0
1807.174521154711 1.574307304785894e-05
15187.410017435404 7.4902571581523735e-06
15320.367648231546 3.396617683864278e-05
1956.122270048791 0
446.7863457212466 0
7669.181355706399 1.273106890054489e-05
1878.7828486161266 4.690459020045849e-05
1350.4207742004785 0
1165.591858730136 0
668.7337417604716 0
872.0274874165999 0
884.0856416335083 0
4435.632041917533 1.267703479085428e-05
1375.8207506178387 0
597.9282301566683 0
30029.043772158682 1.4946802195727948e-05
525.904761109384 0
3357.319016096841 2.693892944694378e-05
3099.1947329554423 1.777145903678692e-05
1081.3247882911653 0
476.8585036063305 0
1038.9540001791488 0
1185.8290450373306 1.3368269076519973e-05
3937.3934324650772 1.2022951815014864e-05
1320.6485596958933 3.526248512363909e-05
1906.4955628963144 1.0938645139413033e-05
1311.8294108672005 0
9962.559722986485 1.883956643877769e-05
480.7639786563414 0
807.0124071957623 0
1917.1701090201045 3.0445849012945574e-05
13535.20317702851 1.8769918036998894e-05
2855.326883677497 1.0097746183051942e-05
444.6383344437406 0
969.498314557603 0
1009.2888237287319 0
10164.637959591922 2.0635418020069854e-05
10169.658534954577 2.0639287177990264e-05
5706.0109993200895 6.5898835402831345e-06
3838.388393140124 1.1229688301285051e-05
15731.418841145789 2.342460112060269e-05
