FPKM ErrorRate
329.79620360500456 0
611.0587087949157 0
1306.0358130806549 1.3788348845225785e-05
1100.709814688898 1.6169630200557314e-05
1597.6115539393495 3.2492904362009946e-06
781.0223759678177 0
459.4722984389411 0
515.9628761980993 0
757.9358502333597 0
212.30922979593095 0
897.0093107131312 0
1763.4593366653555 0
582.6524966358721 1.3969992456204073e-05
519.5164539841402 0.00012434717731907486
270.4784022458479 0
788.4564106169947 0
621.7239841595949 0
561.3228542994901 0
936.2500417593097 4.0625634775543366e-05
643.3982546351901 3.5536602700781806e-05
1158.636323981101 1.3949958708122224e-05
21659.1966032111 5.672539872637298e-06
4776.908438648471 6.870798077550698e-06
218.36179078298625 0
426.85287358708314 0
310.9177099287854 0
1726.4779004909738 1.3835947174353688e-05
273.032205785627 0
603.5611053966545 1.652701340340787e-05
926.328273472929 1.4943885709162096e-05
2555.10773964849 3.875473292175807e-06
513.1225992123926 0
234.06996339128287 0
1246.2239769066816 4.354300742843707e-06
405.8778822105141 0
634.2027774927585 0
524.3415169331282 0
632.4637503607787 0
1235.9905466730236 0
1176.2609634943124 1.9771246675959154e-05
1378.1615022942267 0
231.55165032056638 0
846.4244381531536 0
719.3869674088044 2.2904260192395786e-05
1202.1058627068153 1.4751982297621243e-05
213.83541435516688 0
920.0987778408123 1.8202668511203744e-05
783.9239121584613 0
240.11970398645227 0
957.3923039960342 0
215.11934739706376 0
218.583544095012 0
225.00320930449644 0
871.1461464118662 0
802.4280277360086 0
470.1791651854317 0
872.8210361332841 3.188267176789415e-05
832.5993672076562 2.8474344615501434e-05
1530.009214516902 4.8072300740313434e-05
844.0404188389055 0
581.3459040695996 1.6167887342161e-05
394.72883542209166 0
1217.0092018280668 1.0916606827488502e-05
918.2967704891494 0
319.16823756738995 0
524.1050488116972 0
851.4044892178334 1.7638861940627592e-05
6133.590392658782 1.1848762396767658e-05
687.521964839472 0
576.9217977936875 0
250.00356589388494 0
713.0983904255896 0
547.7615127148575 0
500.221333129417 0
