FPKM Num_errors Cov
1044.9610872150192 0 139253
1070.8654856564613 0 90734
286.73727330535945 0 4613
765.6818672035041 1 87254
832.6556414640863 0 108505
773.6462202139495 0 110565
976.4491361168515 0 18589
757.3705412072734 1 81230
724.0500361360729 0 64843
1273.8501607884655 0 57382
385.9310212780076 1 13142
1180.8884990598467 1 92457
1035.2743002627906 0 157671
976.2196973032893 0 133757
833.7339992838381 1 48734
751.4891313406781 1 50576
324.52765105957513 0 5395
415.21894335135505 0 4342
488.36257430862156 0 7202
450.4261691253127 0 28261
605.8603727887182 0 49060
405.6795126596705 0 31980
7992.166750660997 39 2991562
883.3508452013255 0 35765
3520.2318776222946 0 280334
1453.064595259661 2 235326
264.39572365882367 0 1985
464.76816713023794 0 7851
905.6337632086096 0 56822
1481.040342758722 2 349063
605.0958311708538 1 182526
347.0408565294024 0 5304
1807.9682551405022 5 526464
366.22303307084053 0 19541
249.69967252010488 0 1406
259.42084707781095 0 18294
471.85492197867893 0 13158
1008.0242409917669 1 61084
1297.657195646673 2 115865
484.07302882205704 1 126810
905.8011800488753 1 86706
365.53356280462106 0 35284
546.5579962160135 0 85878
794.3137001666325 1 87961
388.6603010847333 0 27512
282.6658899536358 0 1819
239.5628381527069 0 4111
1218.2857373117502 0 152224
31549.06988317591 122 18889625
41138.49083318336 35 7897860
1089.6140702652567 4 233728
899.0409600597815 2 204420
1416.3780133843989 1 291288
1285.5924957842465 1 361254
1393.3221747096136 1 346695
860.0667833590195 0 16604
1252.0146601876124 0 241036
4291.584937385418 2 963144
406.14241234561126 0 29294
481.73731923867047 0 9171
633.9714675815546 0 27878
389.62425681155685 0 1776
317.8644281658528 0 5199
399.2442025667296 0 21410
829.1201259842898 0 66694
2531.9483541886675 0 402585
1275.3726149703637 0 53005
375.42223407529303 0 16408
556.6917450081941 0 20151
268.80108574908087 0 3892
691.9100373281203 1 52503
1689.6262796457395 1 64332
398.3118246999227 0 8544
534.6111245522226 0 14908
1328.7129312755062 1 223025
786.1133544485737 0 97592
1722.5538086517818 1 150570
517.0857957797521 0 32998
457.0547909116979 0 14461
3325.0086134545227 9 1660939
