FPKM Num_errors Cov
2294.4483421385657 0 15400
2577.800522289326 0 3904
3301.2906810192844 0 15340
1734.6814390295626 0 2448
1848.9481834312953 0 7255
1452.6539828474686 0 100
1581.778781322799 0 980
1898.0791983880124 0 11433
1655.407389815115 0 2678
1874.5289103660873 0 3097
1521.324898400258 0 576
2241.6835909636634 0 25848
1452.6539828474686 0 100
5882.674633517748 1 66616
2176.7112024230037 0 14385
1573.4536298421526 0 1029
1673.7100237155614 0 2650
1713.8290635135863 0 5663
3317.9058840170123 0 30035
1624.3312717294418 1 4920
2036.5014877343826 0 5117
1625.3761377310905 0 5091
2201.808394001663 0 7427
3196.4749610890353 0 45219
2265.3952624816166 0 6082
1798.5446277185126 0 12443
2980.7952250656135 0 70485
1996.086587274142 0 11405
5382.776689531568 1 131915
1689.2290600540564 1 1221
2212.5396117359146 0 14241
4093.2561116679776 3 48184
1911.5816105495985 5 10330
1928.2636572316026 0 3584
2595.1261065003346 0 30638
1640.5305646290747 0 847
22720.700212951102 0 304996
1481.707062504418 0 51
1481.707062504418 0 510
3533.5359782769965 0 19703
1621.161844857775 0 1953
1548.5291457154015 0 2665
2909.1817096491973 1 36048
1525.286681989842 0 630
1955.9124135153031 0 3972
1868.128075350993 0 12410
1530.1288619326667 0 1896
1782.844538948671 0 3866
1959.5610488620516 0 7082
1569.8857077790187 0 3080
1600.7538279280152 0 2259
1577.743631370445 0 1955
3643.4406529792727 0 39503
6845.695704408583 3 308436
1736.9030324641083 0 4424
2368.7376995619893 0 19486
1515.6023221041921 0 313
2409.189698671607 0 9785
2526.546068963368 0 44786
1561.6030315610287 0 860
2885.7100303050424 0 50358
1452.6539828474686 0 50
1459.9172527617059 0 201
1754.0796842883183 0 3381
3660.1783336237445 0 21543
1631.0398919411377 0 2807
1624.7376085078608 0 727
2077.29519547188 0 6006
1965.233316795075 0 6629
1547.7367889974846 0 1172
1452.6539828474686 0 50
2239.743904881165 0 26134
1844.1256074558503 0 4951
1895.2418067124245 0 5023
2285.483647478401 1 30129
3060.71096108747 1 177829
4028.391076183886 0 8874
2338.2966323900478 1 9819
3529.44243855789 0 20895
2990.0070648561245 0 25523
1780.2040260766234 0 3799
1630.292812749959 0 1964
3754.192201188791 0 33726
2955.3556065638422 1 27872
2177.1363342929835 0 4721
1600.7615302290908 0 5069
2470.2969892098035 0 18876
2674.3837222244424 0 19607
2542.8149256674615 0 5689
1878.9910354878189 0 5562
3354.0166403967105 0 33248
3348.2916134496963 0 110407
1452.6539828474686 0 50
3155.685847363892 0 117416
2230.5618429669635 0 14357
2188.3328239461866 0 17550
1731.0353097422378 0 3277
2809.275982226583 1 68073
2839.313589724658 0 51112
4400.184693428466 0 55129
2173.928264765646 0 3442
3715.115150754371 1 97951
2009.4879213244326 1 19989
5282.903767856245 0 185473
2463.330264530707 0 15940
2379.09858694827 0 10236
4065.402185042932 0 94173
1525.286681989842 0 105
2141.6477669120227 0 14743
2976.620070307449 0 6762
1833.3238214295486 0 4922
1745.6573819409577 0 5648
1665.8407700599482 0 4243
3724.9938072297055 0 30643
3053.3716776010333 2 74198
2116.8208968656368 0 9399
1614.6469118437924 0 1834
1841.6594283594643 0 6022
2582.969056052749 0 10313
1823.8218984648217 0 3076
1678.022872186376 0 4043
2375.8471683814446 0 37617
1513.6654501270623 0 521
2534.2922862920022 0 12910
2558.6609467743497 0 6429
3376.234245406578 1 40557
3038.4679141226216 0 21335
5578.755431603346 0 98890
2782.0109821507936 0 46729
3719.1582697694307 1 102154
4837.875782875717 0 35968
2998.0645869850136 0 33744
1966.263670768923 0 9678
2523.135455007523 0 15198
1831.8339199086795 0 9836
2175.459388858239 0 4942
2988.6626347107085 0 8641
5283.221832617196 1 52372
1515.6023221041921 0 313
2002.3986199926012 0 15921
1591.0019812138942 0 1150
