FPKM Num_errors Cov
106.35151428794286 0 11323
424.65819692111296 0 46745
412.0741936990005 1 187388
104.65927102022216 0 4092
170.01086172780848 0 11249
168.72423078208078 0 24662
1226.832581717296 4 704747
392.93179179895054 0 70906
409.6445265123974 0 31540
173.80506026801538 0 43282
100.26010322562827 0 3136
217.79883870413823 0 45198
275.62490336866216 0 56535
220.22614431021594 0 8478
170.56469544183835 0 6361
1113.3584493895291 4 478165
268.14834324112974 0 44356
399.0962807518847 0 39130
894.498186525958 1 93621
240.00968479873674 0 81424
670.3846852743259 0 113715
282.94576577246534 1 81013
368.2731135410122 2 31899
115.68234605036916 0 16909
158.66785576845524 0 5631
403.7846393733533 3 206935
172.71416360457047 0 14129
523.476268626682 4 192705
387.1383166273992 0 93846
678.2264931345752 3 180727
448.7530355036621 4 139824
577.1380235744089 0 220791
1157.8698138377702 8 438778
6018.444041850449 5 644390
6192.4005911225995 2 536372
234.79026543021504 0 71462
1068.6174103513474 9 680711
374.6439016316 0 11493
144.07649356146786 0 20106
158.45590476083945 0 17347
242.00169035472763 2 14120
365.48780078333107 0 187748
578.9567083802017 2 230193
506.5222607478045 2 287008
1041.580627578442 4 503725
2563.2333192428614 21 2832317
937.8558052461467 2 205344
304.9734662979583 0 140886
283.88121846293706 0 10587
807.4343054475764 5 462369
1647.7501144369355 3 362758
424.59092606005095 0 30903
528.4882430079739 1 53088
225.92176590168089 0 15492
142.80566012164036 0 13658
99.88711177017579 0 3605
330.0635586809891 0 39906
258.88177201624984 1 10589
93.26491490108508 0 1683
115.00221970823105 0 6710
444.3129944426551 1 157416
2273.5579792110398 16 644127
513.2348840541777 2 77488
101.3248458184628 0 8228
601.8397062326619 0 180645
232.68729405229976 0 11757
511.4550706981103 0 35687
311.9370691639953 1 130218
1563.1952007903012 1 180534
559.3714691710959 2 194479
407.8386617385774 3 110394
259.0604317890296 1 34438
509.64200478413056 0 246471
264.54029591283313 0 26892
135.57663063215685 0 3996
1998.202372347018 2 467556
488.51467351805087 0 92562
307.37767349359257 1 143106
344.8062885446746 2 71140
368.6120468018853 0 94233
1980.8109174937601 0 167999
655.2601051638047 0 67005
551.8291150603461 3 102567
3848.3409332457704 2 356483
1198.7584063741976 3 286264
467.1238419099664 1 204554
360.9208256718436 0 183231
205.20981407371264 0 18392
128.68273235868602 0 7276
514.9379937667914 0 27567
283.72282800713543 0 29354
1109.5435242056258 8 706781
3424.8159499670887 9 1102137
436.50611838162877 4 98724
447.9894952477581 2 74913
293.12186068720905 1 72995
123.8634150517736 0 6929
811.4792317876478 5 382682
152.1564473226916 0 24803
127.68785659839122 0 7911
200.6727523444661 0 33798
167.76960539938102 0 14330
191.20995219957243 0 7591
182.45264806852643 0 44338
257.78611745181314 0 20158
219.09291204467422 0 20427
659.6246953210679 0 57532
208.0212392689551 6 59936
99.24059324739147 0 2149
117.6201912522597 0 3679
226.7650136344058 0 13913
238.1167302181312 1 18047
463.7409966248008 1 51605
771.9906155245067 1 292548
86.6150100953036 0 521
93.41532941454918 0 3540
425.22863110885123 1 90802
87.9449910564599 0 529
158.73366520774087 0 43539
165.760239531523 0 55437
190.88531093117422 0 18486
105.07413144389446 0 3729
252.0313921391176 0 14402
183.84510759600627 0 20790
83.12381007226834 0 50
434.8467751140584 0 45774
397.60449342716123 1 45202
280.8240320684114 0 108615
9701.999523754977 4 962919
5649.601918129371 5 812195
210.79119341217168 1 42983
157.88818792406138 0 10067
258.38306219389654 0 92009
278.40217381905904 1 126769
244.93107844553245 0 46114
527.222738084311 2 244508
2288.666178135543 2 324892
740.1851244964026 1 131343
602.3550967236912 0 103987
2319.236675963205 5 619402
619.8341045254043 2 232278
373.33054681566495 2 158766
302.52512136986644 1 13284
279.9706711232027 1 196698
230.7147528450292 0 7494
346.4259896638354 0 34591
2014.1054713627182 9 582736
92.35694712952645 0 3611
300.57250015170416 2 18803
84.37066722335237 0 406
328.45557849116875 0 21140
88.34873527681093 0 744
233.4307078894044 0 26959
106.14487882787621 0 3767
908.7156594126399 9 648272
1122.4306695527973 3 199171
325.73300601022123 2 115992
118.107059282683 0 4973
186.81901683889214 0 53490
91.76868631978425 0 1380
169.76688794759636 1 7863
189.57464841993544 0 14482
867.157475008187 3 561248
252.8532199971906 1 16122
165.8643869942035 0 30729
235.42174354467704 0 15577
762.302446323819 3 120136
1754.6820988684651 9 784209
148.14675818440503 0 19872
1133.5042564181488 0 137727
238.62927629977344 0 9330
802.2009319339248 0 71415
480.0166537824978 0 51395
412.01080604968445 0 55266
101.18725341489588 0 3165
151.84764245848783 0 12422
165.77778991369343 0 4587
547.1331912099091 0 98074
681.8142714336185 0 58237
661.6028776589162 3 295686
387.975347032777 1 221470
