FPKM Num_errors Cov
1596358.439939661 51 8042528
31566.233563995684 1 115342
79661.34856173696 1 145540
5042.7014959890375 4 523183
10944.13006531553 1 202977
53786.47293572362 1 154845
34803.53634033479 0 34683
15082.811311481366 1 78493
21228.104965800212 1 124577
25988.46580560276 1 87767
22587.791611849818 0 40017
22969.628962246432 0 197109
63862.390029188224 5 431346
29384.81056818438 3 118759
34327.74566020096 3 239462
24308.233033105396 1 177643
9806.508689122806 1 53749
20642.89118173564 12 766856
93939.10739834291 4 265239
17142.008852576982 0 240106
14676.058892330699 1 63376
16239.273309867904 4 172619
53904.69005363159 2 152201
4943.327299949422 0 23810
14863.014073246843 0 96275
62883.50097845902 6 414290
5901.639360054695 0 39208
18512.153411307296 0 103514
7537.961916558995 0 34638
8351.371366296293 1 61956
53677.27386352484 1 208022
81985.24113840201 4 349500
152057.8273475345 0 42092
7451.755300817565 0 15677
25323.90298707344 2 255166
8465.733472605527 0 27184
11572.969972421295 1 51898
7088.597252878926 0 33358
6948.8913455571565 0 30777
5964.293179929104 0 129109
11292.738454605162 0 80651
3384.6900608721444 0 17427
3880.704182500605 0 26856
6457.052597888574 0 20734
8588.322971531188 1 111737
13997.736597033787 0 75171
10458.220330968174 0 11001
15489.932555342204 0 12006
28277.02758444832 1 148723
5761.291523634415 0 43379
10492.238146091935 1 34853
63593.98780536515 5 461220
58477.33517071911 1 152162
8851.121941728712 0 37732
4385.499935213459 1 29621
15803.277514479341 1 86617
4942.967257716293 0 21619
10244.327650011905 0 89611
8095.279917611986 0 49748
40542.28251429586 0 69581
10368.94961803278 0 29851
9337.074267550744 0 29465
14209.211272933155 0 37760
5704.877909037976 1 15792
23885.13810023166 0 133558
9070.590974852717 0 17074
93391.58931049913 5 217159
28864.185886285788 0 131037
35726.505620341864 1 87029
9609.280165932762 0 3724
3751.851063712738 0 1454
6764.365200550697 0 54302
12058.046781794788 0 46730
13636.198164577945 0 26423
9964.047305276528 0 64542
8608.032849038307 0 56235
6242.848805783905 0 34908
3026.7684303542237 0 8211
1653.2256759998145 0 3295
3657.275068057279 0 13971
1721.9637390080009 0 1144
1740.026295710882 0 3757
1287.4243001674242 0 2067
2677.021424672841 0 10671
2059.7765554392663 0 3193
3205.742563627343 0 8874
1514.4398191402674 0 6456
2799.4933388712616 0 13794
2224.7049005715257 0 1478
1791.2545638738557 0 5851
2237.4992115694 0 5946
2154.2609294302893 0 10734
2762.0966811160874 0 7493
3129.5756139939303 0 3292
5181.144042684214 0 12908
2140.960319494531 0 7823
2770.1393779782243 0 5061
