FPKM Num_errors Cov
397.3503873459734 1 29065
1031.643153087166 0 229876
395.60330591933075 0 9989
873.3688877823516 4 353751
227.20188720604787 0 414
270.50006461129834 0 2042
519.4898852949246 0 12441
504.06244892536984 0 87125
632.8935828162327 0 24877
233.05572004871576 0 364
581.9783835105204 0 42267
360.8095240973982 0 25359
650.8483528315869 1 97926
495.61257800586617 0 30318
220.83584398964652 0 2012
740.8389096067475 0 31627
760.9939652579721 0 16838
305.8128754085796 0 2627
1353.9714843172565 0 36655
451.0927002104617 1 24659
204.8841494933765 0 1120
710.1821457312899 2 96131
1164.7905412430666 0 154332
876.5444395691821 0 89672
754.2271620042588 2 96203
207.4452013620437 0 2538
222.71041842133639 0 2203
259.6020076874009 0 3514
519.3757379810078 0 55837
2086.895712699961 0 138526
209.5666697010143 0 3655
532.5017846928814 0 19822
1115.9346974785192 1 76689
2285.1019174530616 3 337271
830.7784689373124 1 72447
486.52638224725825 0 15451
335.96344058970715 0 4810
198.80165130529187 0 207
333.61969009171474 0 11724
884.0898367782085 0 52011
601.5952823956131 1 28658
530.5351414144221 0 4005
321.26743400901927 0 5185
818.8367756605562 0 18331
45746.44089993048 23 2453098
842.2777575898108 2 160274
204.82594376908864 0 1173
390.0847860532822 0 3554
1789.3843431212888 5 95022
254.52496337328765 0 3114
867.1773893671827 0 11061
235.40335092832737 0 3309
281.88483162019145 0 3889
271.0713337242446 0 5645
461.76360785527555 1 15506
954.1951885889667 1 184551
815.4332552005033 0 76840
640.0792851680242 0 81310
976.0401494387875 0 13974
867.7325002536594 0 33656
215.12835696804532 0 1512
488.86821527330295 0 4454
981.3567611240571 0 32443
811.5402201965162 1 29364
192.07889015004048 0 100
393.9816624680601 0 13435
201.6828346575425 0 210
844.6399776762836 0 66620
210.20633540795055 0 1751
667.726669348503 0 83953
934.509871162455 0 65924
387.2763645277979 0 35889
602.4901087967701 1 37797
560.5228798388518 0 29036
601.4677740451391 0 25364
694.755748302368 0 108511
426.7886228639372 0 7999
1690.7779875622155 0 59417
203.05482673004275 0 740
727.0185992179032 0 42392
237.05345955102558 0 2530
221.32445019869178 0 1786
418.37737334527276 1 14158
2354.5239234708906 4 777777
452.45973140767154 0 6949
305.7688278334428 0 5890
249.9586623819193 0 1952
594.4424087339078 0 10677
463.8631884569985 0 15818
205.98174315137675 0 1126
1562.0690728391835 2 265524
834.4018338199004 0 14987
196.46926478204142 0 358
730.0491772624927 0 34207
839.586231308981 0 62506
436.3209188965419 0 31802
717.4952985192427 0 24467
203.98778133934297 0 531
251.93603266191352 0 2820
224.604248882114 0 877
583.1444617289119 0 16546
536.7373704756773 0 10898
436.1776778893396 0 61880
206.36167941760758 0 4190
1003.3553513552723 1 89847
269.2461180569208 0 7219
1999.9603276767941 4 687204
856.7633162073471 1 37468
1198.5203200234037 1 392167
338.9392082439256 0 4235
468.70322458852274 0 30502
948.8247866066619 0 42235
973.7481092436768 0 116599
1977.248454059659 2 152865
686.3113537264561 0 40733
228.20449679749038 0 3089
806.7280636277803 4 246329
379.76515650074805 0 48242
739.2253518745398 1 53110
192.07889015004048 0 100
195.92046795304128 0 51
474.3951182105689 1 17906
1305.211109461888 0 46547
1610.129076687488 0 101430
1917.7835855320707 0 73385
615.439438377272 0 46139
545.638840229729 0 32384
238.48930306737455 0 2297
814.2552093028766 1 86903
323.75964039734595 0 6068
3966.5813808366793 10 872496
224.25210425017224 0 934
1313.8918187353559 1 363908
1810.6422844932792 2 225766
476.9199471363829 0 21974
604.4394733453225 0 64510
5887.33200253125 0 335624
1254.632462845408 0 317775
549.1582317899449 0 11722
609.115359486298 0 51373
