FPKM Num_errors Cov
198.12348043201015 0 30044
206.0852383011186 0 26173
87.40208181959093 0 70577
109.22657905152644 1 120913
103.43074610917911 0 20782
67.84728772069671 0 119090
83.24811636620487 0 113458
144.58161816717404 0 23021
83.1075816377473 0 9452
125.61474066989479 0 40002
36.80641906384272 0 11721
65.07319710320381 0 46009
62.39175909857646 0 26255
51.72227212174247 0 14216
98.03437129434096 0 16167
32.50708118609455 0 51821
25.58106013256509 0 9504
42.608527732087154 0 3796
41.87900254140376 0 12225
34.63563570979035 0 12868
85.98373624748925 0 22003
41.8655493535182 0 35949
15.7017186280195 0 1131
36.31791242045128 0 63128
42.350985846573856 0 11560
51.30419965385109 2 22270
37.3978255641718 0 6380
78.87145770435869 0 144869
12.050479017790385 0 434
27.06278443659478 0 29907
59.335815866301495 0 10460
36.363872215070536 0 11649
33.93432353546065 0 11128
38.373262655461176 0 7492
14.62383937578304 0 1386
49.22136013928078 0 11476
27.583617870215384 0 1830
28.635830279514266 0 9879
18.546394030355703 0 3621
40.25516965647715 0 4502
10.827449273281267 0 431
26.359373551855654 0 4297
28.18363982262549 0 2778
33.97137902131593 0 6375
15.816805140022385 0 3208
381.58432062967836 1 89690
180.13316040220417 0 26633
263.66196164534745 0 61473
195.35428074686996 1 41844
114.6632530421197 0 24343
288.6971900988547 2 371573
391.51880489866477 0 80893
58.38395421784411 0 17043
15.063394156075068 0 4026
11.373115793609584 0 927
26.394009129784912 0 3252
20.66189938051631 0 4974
480.91540347217943 2 455796
278.66423452989056 0 53350
256.48875959749944 1 82165
277.421465909428 2 438569
277.85516942633274 0 100070
272.5897322440103 0 60971
292.1255757202405 0 79184
172.40772163808555 0 13399
214.92515535942536 2 488063
123.86307649520825 0 46253
144.8805545634532 0 58770
118.9264776428596 2 175384
51.519242483872475 0 54590
18.5980910579944 0 2644
12.566372796939106 0 1191
1367.860734922455 1 241133
487.97556833981804 0 110072
809.1567348758105 3 142642
32.27622887664349 0 5078
65.5240458142245 0 7949
85.19784932408444 0 107879
27.5055450667805 0 8707
19.651443605624756 0 7599
63.30666396442875 0 5880
65.89752709163415 2 848396
176.08028739576667 0 35713
156.06761465346395 1 57983
84.16242111796112 0 41319
74.76267890752878 0 40814
154.04438385673134 0 84095
309.21948175049573 0 12895
132.16848033391835 0 179630
18.859038038725828 0 4397
21.10661761758489 0 4801
11.364690277951667 0 1788
149.96951302485706 1 695899
117.72813872478748 0 142821
131.0748104970403 0 57642
109.42313379082415 0 40446
99.87847220443263 0 43355
87.33291917075478 0 285561
30.54757558496902 0 7238
52.64894881774016 0 57783
24.506756717906967 0 7479
49.02163247541829 0 8363
55.647234701352815 0 19725
28.40396338934989 0 6084
11.996468285496771 0 1660
26.9872825589462 0 5269
38.16449570645187 1 282062
14.419851236342103 0 492
32.61008523704402 0 3647
18.30173961339248 0 3712
11.850698681146115 0 921
26.385422384208162 0 6902
15.390418146480515 0 1517
29.197470018077052 0 8025
15.71242647178776 0 12241
16.709212163196966 0 3389
42.646497796497215 0 23443
36.45969309033373 0 47479
91.22929292018459 0 98915
29.95998939715186 0 8121
28.12323181543599 0 27987
22.469559131592312 0 6261
32.02210866550231 0 6252
49.331665661060015 1 18889
29.263414459706663 0 12869
65.66882768126388 0 38837
109.74354077015462 0 45765
127.8178071277791 0 40219
28.716130906387274 0 6042
80.08522363471124 0 13966
145.382416329579 0 78264
52.23228684002801 0 60890
69.45748188369996 0 5793
135.1714510203451 0 2306
106.3435967215707 0 56845
124.939205534786 1 259562
175.2351584257384 0 24248
43.40518875758298 0 29208
63.72600297786834 0 4711
47.583992493181 0 43926
46.267594624310625 0 33239
236.1859154886585 1 372933
130.26070206510875 0 188889
29.474922400218446 0 8213
29.314876605277732 0 7835
42.155217385864226 0 84781
23.372828405350198 0 23171
21.869574824075386 0 1368
29.06289904435367 0 4297
11.521812841526032 0 1092
39.59663972396325 0 6605
41.48674341956307 0 22255
37.570655899164414 0 20724
35.75117531277569 0 9623
39.02945903863892 0 12133
41.09141004951262 0 78747
19.994354702098747 1 7580
58.812393256795296 0 23411
27.355051655667776 0 3163
35.08020754215326 0 15693
36.83041027974988 0 5236
56.39568648164528 1 14966
101.25634978809174 0 47216
45.074226522945985 0 61004
61.21679263919353 0 39105
59.7241639821757 0 46529
57.23137476869164 0 17032
36.624077449051 0 3124
15.37447553421841 0 204
33.47033138786009 0 27281
35.51918974069794 0 16428
45.95760217558741 0 61764
8528.601963118066 1 1163971
2029.7807806083047 11 1027288
95.62078616787048 1 71051
12.023358659910887 0 980
21.761665737772383 0 1320
69.9469825215672 0 18297
34.935899743332904 0 2980
134.88277362752183 2 265135
36.81018731765013 0 2791
60.867504677009606 1 77533
101.36602741923413 0 10760
30.749697257309574 0 11774
14.535336029643716 0 1846
11.545929665893434 0 1532
28.22636555216163 0 6581
65.20977170212485 0 100122
37.392672396571925 0 6450
87.62852567135081 0 11295
217.710863722909 0 196435
106.64158274960319 0 12735
62.87129508107083 0 81158
45.45919203321409 0 15252
15.943900554004276 0 272
12.330492882337182 0 1379
10.72696250508376 0 366
164.06821456346592 1 105428
