FPKM Num_errors Cov
1912.148376255354 2 118841
5107.680757992216 10 651535
52149.52909121162 293 30456816
1211.2800825493025 0 18327
451.0823682762586 0 630
837.7243982273374 0 2145
465.04444158004753 0 2165
990.0530431456979 0 35721
1359.8253893661379 2 50645
1008.4965338409602 0 48124
1572.7130124352466 2 170596
3253.342080722619 6 54525
885.9472514073469 0 8249
1556.9152472996186 3 178305
2219.008702888823 1 68698
441.4163175274816 0 411
2559.9369051693716 7 374216
3690.5463965443787 0 126282
1942.6959982157894 2 67379
1301.4950191660732 0 13027
961.9908284297212 0 12092
1527.6739623536314 1 36627
1614.7859952037295 0 43602
2054.1124988035886 0 60246
2843.7560836851735 15 431592
1143.7037957275938 0 35674
3353.569921900262 4 198278
1477.9436345114937 1 66053
25606.9879658226 134 6759351
129869.3946188897 832 30169687
1321.5154242121607 0 98744
2311.587005877808 1 49503
954.1943430521068 0 5997
2814.2654962914053 0 129052
489.28213640055435 0 4214
522.1746124930698 0 3768
720.9506942320115 0 3692
4185.5966231402 8 484225
8239.072386030357 24 1202484
33023.860531072925 125 6503268
818.6197332179901 0 16197
442.4903231662346 0 103
1146.0833505093087 0 12005
2348.1908548062006 3 186936
1437.0512886605368 0 67905
516.9342568695138 0 8423
9992.280408305947 59 2795777
3498.7308027993904 15 405577
9670.346771331982 36 2084426
3186.90481448196 6 646873
4009.281252950339 3 165186
60623.55568525837 502 16623411
1901.555986837777 7 270448
786.3982340174573 0 6956
1241.820316916412 1 59836
1605.2114156456232 0 31013
1813.9114294525666 0 188737
904.4917487698153 0 10106
481.9860143977964 0 3478
476.07740859632827 1 4876
445.9271412102442 0 519
1258.629313948046 1 59767
619.3432516808947 0 865
9276.785429191006 20 1502935
1286.5936639752565 0 9883
1573.0777223998768 0 30026
481.87052992051116 1 673
689.8184788333533 0 12364
1605.8647898685613 0 83358
897.1792288960834 0 16916
1504.4442880259674 0 39572
2002.1413183409443 3 195273
666.3279121532385 0 4498
1169.1106897984344 1 15784
1151.9225409836251 0 19574
1132.7566499107281 0 19512
474.6491205780386 0 3867
5950.318109972961 18 1019416
1197.883020842336 4 91458
1363.6081004026282 5 91732
457.28773418905365 0 958
604.5675377416867 0 1548
638.6753531784486 0 1784
1226.6727139711068 0 27126
482.3981116377933 0 4267
433.89827805621064 0 202
504.7826502139084 0 235
471.4884754125655 0 439
