FPKM Num_errors Cov
46.90840415667481 2 69907
55.96598641121956 0 3757
46.179014606010284 0 11160
95.52139133851405 0 50337
58.19151698610276 0 4883
57.06803209185509 0 9769
119.72699048793366 0 50233
72.44974291520724 0 21886
14.896456324519447 0 150
64.39645492242542 0 38258
21.99791451988052 0 9008
48.485396981772084 0 18878
66.41527758224208 0 17388
60.76231431535206 2 91777
33.527926576259865 0 13842
81.84760776705093 1 94779
33.87564512316644 1 9210
18.254070289728592 0 3860
53.79811388493361 0 24558
59.477727119439685 0 22559
87.17944168698276 0 42137
30.66352776311636 0 9263
45.760868463567625 0 17510
45.33581896499975 0 16130
48.9812755203909 2 22688
82.90987255172429 1 52318
77.67946135314335 0 17469
19.502057958797476 1 7135
20.465808866493006 0 4259
21.787518328147794 0 5631
77.71025753027409 1 31561
24.05373528990233 0 10415
44.56849487081081 0 26179
19.2091366870027 0 9220
8.605568230549311 0 751
26.217763131154225 0 4928
40.0055619789155 0 22156
54.57545950738846 0 19051
35.20821265407008 0 26117
15.157604077369045 0 4121
6.719956964172106 0 203
25.701352645237552 0 12940
40.6546092788318 0 22379
27.41543821964559 0 4601
27.669696215949163 0 7337
87.9426526070675 0 26271
57.1621315933857 0 14198
27.729132762412764 0 8935
51.015166473226365 0 36815
130.40808738456164 0 147510
75.15600771545617 0 22199
245.67980593213696 1 79164
54.5499954794833 0 13183
216.85102503965723 0 78609
10.984994173050538 1 6010
35.84859800525835 0 16244
106.63065271769159 0 76234
55.42089771346724 0 9115
22.74848925326201 0 9239
76.78502549609587 0 12371
29.2496301242623 0 20028
101.31841320740041 3 76517
97.87302837572044 0 73915
134.76615342477086 0 93635
58.1494789130255 1 42549
69.72763833214549 0 45638
35.387538516215166 0 21974
76.52579549691386 0 38272
91.45862052827599 0 32540
105.90234565477594 0 41589
122.12914216887724 0 67228
130.989505946941 1 63312
76.85350442441828 0 31471
83.85018519422428 0 29833
72.44504039939972 0 78055
34.397860669357726 0 15933
76.45606208559606 0 32848
126.39773862024263 0 48365
92.08989299817922 0 37092
68.81487628440188 0 81535
55.08585411671254 0 35500
56.95411801407935 0 41292
106.13401295213052 0 81935
164.07014289888505 1 57273
92.29045765755882 0 30048
52.30472810921511 0 28792
59.76937092064775 0 22469
114.85167826204493 0 4626
76.33351645130247 0 29977
89.47040844757527 0 54656
137.1726638410351 0 40517
79.58431791374514 0 6411
27.590042744079653 0 3056
145.7072047955662 0 110040
83.36859076080096 0 29102
39.8526437062592 0 19396
25.8291599226885 0 1994
16.315757579883382 0 3943
11.226511175478745 0 829
10.373191174685955 0 5919
38.47129978519442 0 4003
42.31739477419255 0 3693
22.731187137361292 0 8469
6.182029374675571 0 83
6.171389048729486 0 145
6.157201947468038 0 62
8.490980104976085 0 285
11.310272394542542 0 1025
6.306166510713233 0 254
6.2565116562981675 0 42
302.3433801936421 0 160341
79.45740878340762 0 27470
144.0968596708438 0 31438
297.3493725145157 0 110784
125.1468875491833 0 67629
126.23230723988355 0 47878
96.81826744874894 0 44521
77.55857306821892 0 33582
77.7751824943331 0 49600
43.836935935525396 0 98583
50.60583586768422 0 32443
115.75223675802724 0 17095
325.4966909701323 0 53534
63.249250112700345 0 17196
89.6118998721961 0 13836
43.37521584027196 0 10628
65.35624206378637 0 4168
76.19364195383272 0 10997
51.185677243860965 0 7044
108.21367199255786 0 14892
75.51707362681957 0 33205
5.958582529807779 0 20
16.770273725340576 0 2139
7.343401247383475 0 1331
7.786554458443724 0 1542
6.0578922386379075 0 61
7.820639570372709 0 420
7.150299035769335 0 1392
6.777887627656348 0 91
