FPKM Num_errors Cov
517.5140811031855 0 43054
593.9598343978147 1 45296
605.3493971177293 0 29977
755.4919065922096 1 104255
672.3603806499711 0 50609
1131.9476424969148 1 269434
440.85973440072564 1 37259
452.69270098065357 0 13301
490.065879922675 0 18282
414.02594207701594 0 5194
169.9307861609131 0 561
324.67628219105336 0 9754
419.338784238913 0 39178
432.74671943644597 0 13715
306.2855044680108 0 13145
295.4233442956841 0 4974
335.39680720305245 0 8083
155.99706750957264 0 721
1571.2999751628677 5 594995
418.66209790736156 1 82376
664.2316189381247 0 16885
428.8909666755904 2 16991
181.3402804188948 0 2694
2224.3415664821014 1 746081
217.76728121286203 0 6686
7066.205990895595 5 622857
8465.549131457312 8 1391795
153.72526555554973 0 203
1644.2797698339098 2 208448
241.69448566410327 0 3830
15926.757142063854 12 1608939
13884.807456776898 9 1929802
5755.899443154215 2 241328
5832.028400303794 2 708530
6095.906195876651 1 541354
9689.310190217275 5 1391467
2910.460422300243 3 392024
536.2194424376996 1 43371
255.06461814014145 0 9010
443.53869518956685 1 35289
284.9797825318525 0 4610
375.6045897317866 0 19096
173.3471161879754 0 4521
3274.0382872595187 6 764177
4915.208688204732 1 546843
810.1861263856654 1 117152
3454.7511266886913 1 619309
1538.6023428841913 2 74668
448.7072080455502 0 27701
318.6948034087886 0 3472
764.2759575991255 1 73171
2680.0809822934184 7 1628008
716.4786180842641 0 17267
424.6613131764686 0 71780
658.0020979791494 2 143154
220.51624300382306 0 728
259.89414354022006 0 12441
249.31570162097495 0 5350
156.75433482758027 0 414
359.09522149447724 0 38173
284.78473690314684 0 5453
262.7717593486491 0 9022
562.4490761322156 1 46978
563.1085671693738 0 24539
1246.415007869278 0 411073
4394.263580865005 4 609293
6752.697850273898 10 860509
777.8649890574418 0 19260
221.42496378543223 0 731
530.7722692263985 0 14719
1443.6398463799085 0 237821
880.6607005703509 1 69486
758.3137237561538 0 27538
153.87671901915127 0 254
1004.1013779336593 2 171711
301.10237529631206 0 4672
814.3750001546318 0 29305
500.60702588741293 1 11734
479.3823387911115 0 26113
396.6256005834683 0 10868
693.2761605996011 0 41884
1972.7432554503011 5 541857
574.1989783974825 0 34690
399.78139416682785 0 21513
273.21123023261146 0 5051
588.3008494693992 0 61373
923.3771496439715 0 213387
354.3552098386026 0 7721
397.0244367268597 0 5505
279.2606444988153 0 2858
476.3514337195222 0 7863
5138.16616648577 14 956705
498.61509286894665 0 16461
617.45038939958 1 110686
381.68097568110085 0 41834
461.36584444916076 0 39449
547.6004050779303 0 162342
592.9823508419471 3 278572
728.3070400264168 1 61312
1065.2889031618213 0 64359
