FPKM ErrorRate
14369.857441736787 9.695371429679471e-06
13125.887725488312 0
8192.249127518504 0
12164.360719208393 1.266795598307561e-05
3779.442415265396 0
6837.627460423581 1.657715005636231e-05
7658.54363109909 0
3541.0084322140588 0
8141.882108872896 0
4698.046557434363 0
6548.335332192304 0
7605.377738423202 2.9229937301784487e-05
6290.704633249535 0
6709.91901725698 1.4741869858772887e-05
4239.499338457285 0
8911.484546979802 1.5107109405686316e-05
19776.62992576555 0
9515.328700048953 0
5826.256655615082 0
7273.3493339857205 0
5718.8938211263785 0
5415.853435374229 0
5471.337591429419 2.521262648334286e-05
3800.193234143424 0
8168.45857820325 0
3945.486704900352 0
9412.130498618664 0
8196.943165289575 1.3641541221327185e-05
4274.410210579122 0
9509.828186711215 0
13415.881837683246 1.3299817792496242e-05
5950.513123625515 0
3246.05290740372 0
5066.830625363703 0
9460.958277506985 0
4224.915635419169 0
6264.331434044827 0
23496.615328501994 3.97770891921671e-06
13622.427493152152 1.2221054432576443e-05
11982.13927767103 9.388437200743564e-06
13448.30926216911 4.024614542542188e-06
13293.74390373517 0
8385.79202378978 8.983838075302531e-06
4242.206282428925 0
4924.3455246526555 0
11363.614712029594 0
6554.549891589653 0
17651.712794319476 8.156889614852065e-06
8048.585412596967 0
60768.03687174081 1.305684165445852e-05
340386.08531971165 5.696954451972702e-06
4514.616243728156 2.868123673492801e-05
4516.2269080305805 0
4626.232121720862 0
9758.80334462709 6.021636945873914e-06
5292.247121544079 0
4380.5747043132105 0
4405.198107360189 2.8599210661785733e-05
2040.770165885392 0
4534.010449906544 0
6511.904672428744 0
6308.1449712853255 0
6824.706930851812 0
9603.988857401691 1.0984243103268361e-05
4135.400406784007 0
6163.922708325704 0
7948.842355089125 0
6791.217597403039 0
6227.266223354749 0
9078.050489895219 5.4698909850726675e-06
3832.7323200590545 0
3579.762774994621 0
4010.3913425602545 0
5461.988341598171 8.855356605210492e-06
5444.8094731450465 0
2506.5293224268426 0
4176.304117528017 2.13620439203623e-05
10904.383614683982 0
7335.051334052436 0
4076.995482203949 3.25510237296963e-05
6033.969479651494 0
9307.564148656073 0
8753.498751914052 0
14199.13954832625 1.030943777481095e-05
7183.651461314541 6.681053201226642e-06
7231.590145451845 1.330778239114234e-05
10797.251570020211 2.7789246355638835e-05
8431.656673783842 2.1187113997266863e-05
7225.708589811117 8.179022443237584e-06
4054.2471926348694 0
5105.443268285378 9.41273920123495e-06
4868.88659429433 0
15826.938872573413 1.3237143424449004e-05
4332.689095808463 0
7210.9491891126145 0
6143.708179905433 6.960879855213699e-06
6077.955218811763 2.3781212841854935e-05
6302.2830784929965 0
3675.5229593707636 0
5046.505881828135 0
3890.4912635086353 3.435599683924829e-05
3827.9473222556308 0
7734.656726105874 1.1562030292519367e-05
4305.45160715202 0
3445.1715872872505 0
15377.203935586569 5.324090711857548e-06
4311.13306006164 0
5601.998823674095 0
2101.4922343182357 0
5166.583868544016 0
22149.862384448705 8.51165245220707e-06
6040.923035790106 0
27062.63920019624 6.9947923770752675e-06
3752.3493204029955 3.185322036057845e-05
8407.957026222908 7.555837640160788e-06
3628.5872270111195 0
10461.57080822306 1.5866299978844933e-05
6800.88579410465 0
16622.82399918964 4.611301839678869e-06
12293.966251295706 0
9949.980240682184 0
12727.79062674814 0
15825.542616595814 0
2495.1481149923857 0
16297.601489039303 0
5731.909697496398 0
8539.87420018435 2.205436400727794e-05
4469.900833983205 1.9312102894884223e-05
7420.164307084915 1.168770453482936e-05
2872.386710774693 0
8160.369263691932 0
4674.187563642656 0
4669.7390068781115 0
3285.7730815047585 0
9270.41292005365 0
13027.872428111556 4.1267280673782145e-05
8183.713238904931 1.5138899402013474e-05
9698.758970143792 0
9264.588885134635 0
9184.737618943636 0
5198.34156813741 0
6190.4082309457835 0
6614.5567962571795 0
6543.6335362300515 0
5332.101522753982 0
5557.777865278448 0
4989.041313730684 0
3843.409535281071 0
5098.879305434918 0
9209.94819831911 0
4825.356448398653 0
3082.9079610577924 0
6525.381960047299 1.9947140078791205e-05
6089.530532873911 0
3717.165680508097 0
5463.108716992387 4.137018037398643e-05
7075.751146505424 1.1764152275187051e-05
7156.007643270757 0
3439.0021629581624 0
6798.548427869096 0
4734.509646729098 7.160502667287244e-05
8253.070463428814 0
5374.173356688763 0
4956.241360719064 0
3898.749647458826 0
5696.379852174605 1.5015015015015015e-05
5223.877351075772 0
1908.0876776107987 0
2124.3361856091474 0
2071.306054225573 0
2888.1591820521826 0
2020.3281292349636 0
2393.959600050144 0
2250.9854077407317 0
4065.9335618825553 0
4306.87596158533 0
1983.325148183486 0
3292.6952171588005 0
2013.7472558498332 0
2287.9503135635905 0
4045.891708851875 0
2060.361775661172 0
1959.5049055239117 0
2125.622103397046 0
1976.4556400007623 0
2032.3930637743688 0.0008340283569641367
2955.3605560388755 0
3052.9702372823776 0.00014716703458425313
1963.293893230502 0
1984.4467005398487 0
2162.913719246117 0
2872.2002526954475 0
2013.7472558498332 0
2148.2416080923845 0
2240.098691584892 0
1939.1640241516914 0
3692.8617673518856 0
2491.7579680970157 0
1864.5807924535493 0
2613.220005251566 0
2708.6318723050576 0
2092.255920795246 0
1864.5807924535493 0
2132.6582573308333 0
2035.500698428458 0
1901.8724083026202 0
4142.75950614225 0
2708.3036010387805 0
2981.425015201471 0
1944.4913978444158 0
1951.5945627680483 0
2600.006146872438 0
2006.9669620590932 0
3504.298707250014 0
2382.667884071 0
1976.4556400007623 0
3387.5608217768267 0
2149.7519724758567 0
2695.6974135071923 0
1955.7380756401672 0
6891.200024888715 0
3037.0065937690383 0
3080.997785625627 0
6072.858572291104 0
2118.163780227232 0
3859.521037428491 0
2812.8533097584973 0
2333.3896774132986 0
3246.8763396179274 0
2039.8513869441829 0
3094.7987718223585 0
2363.2119858169003 0
1864.5807924535493 0
2518.148508153216 0
2058.4971948687185 0
2024.1060380301308 0
3127.0799364891104 0
2173.381541238839 0
3000.394922636271 0
3980.2370329943783 0
4000.8134937303034 0
2078.0431452447833 0
1939.1640241516914 0
2612.3467487752914 0
3352.156006401608 2.9046125246892064e-05
2701.291837134386 0
1916.7890546422486 0
5333.089520748912 0
2672.3907245080727 0
2443.243797008099 0
4235.570918973468 0
1883.2266003780849 0
2018.1345047732534 0
1976.4556400007623 0
1911.8168391957058 0
2654.0975737153094 0
2340.7660409878404 0
2877.501709435072 0
2196.209804825645 0
2505.02376029629 0
2577.1896698603423 0
3340.181345742943 0
3782.531023158164 0
4100.672280488924 0
4374.969501155565 0
2346.70811164511 0
4232.246591172867 2.375014843842774e-05
2009.1994978194587 0
2097.1049853948152 0
3468.1202739636014 0
2786.7336620417414 0
4060.8189343733043 0
2807.98333683737 0
1914.3029469189773 0
2496.795663016304 0
2710.3546399104794 0
2372.9898218625503 0
1959.8815885122863 0
2761.274646278938 0
1984.4467005398487 0
2273.456723370149 0
2008.4198821571085 0
2623.973697016449 0
2886.046791797668 0
1864.5807924535493 0
2165.7388416589256 0.00026089225150013044
2696.920306075447 0
2537.004416818688 0.00011574074074074075
3214.8225772401306 0
2616.450799620057 0.00013574046423238766
2469.289935731622 0
4283.715817873555 0
4118.895530937585 0
3773.8358049090316 0
2312.672113052704 0
4054.481865274652 0
3057.5444902568893 0
2081.844989139441 0
2493.3347806064903 0
2741.203994007073 0
1901.8724083026202 0
1989.36427625621 0
2552.641671767146 0
4018.454119978679 0
2429.8743342926414 0
1939.1640241516914 0
2355.9880529163074 0
1980.8428889241825 0
2013.7472558498332 0
2077.0299978967414 0
2188.4851129711947 0
3268.771265782765 0
3913.345785137266 0
2095.23634233484 0
2336.7067214106555 0
5177.319333712689 0
2115.451662710936 0
2106.411270989949 0
1992.4377610789356 0
1864.5807924535493 0
3117.005367815426 0
1901.8724083026202 0
2374.4471953555026 0
2501.549386148861 9.259259259259259e-05
1939.1640241516914 0
4707.693584786722 0
2244.0537185660737 0
3620.6768842552556 0
2125.622103397046 0
1993.029691489238 0
2164.282218910303 0
2216.867546432007 0
3524.7410519543378 0
2392.7518414179426 0
1976.4556400007623 0
3276.6677818813173 0
2711.55249181351 0
2109.5355240111726 0
2189.5505877097394 0
1926.7334855353342 0
2100.761026164332 0
1889.441869686263 0
1959.9612714521347 0
2082.2282231363088 0
2848.535614804558 0
3448.7134126543915 0
2997.7797690671937 0
4794.812726554393 0
1911.1953122648881 0
2116.847605550206 0
3223.061084098278 0
2445.335556609748 0
3495.278298549338 0
4171.676452185431 0
