FPKM ErrorRate
220.64231086817313 0
505.5724892914614 0
494.7255651360716 0
499.2860605417059 0
218.1212180228745 0
2019.5522624913087 7.5485560870298195e-06
421.1781281800139 0
1629.2044806845388 4.330279043181542e-06
611.0101810365413 0
903.9985326577308 0
2527.661381521744 0
262.2625273730783 0
4613.30146934483 0
211.64730059297182 0
593.0515439437089 1.4808233377758033e-05
1344.5593605595022 0
844.6398193401099 0
408.66603776260587 0.0001523229246001523
310.1338444689014 0
1103.6535237038686 0
572.5484394358479 1.4136073846849776e-05
1082.2151800888582 2.222370380247572e-05
217.76155594343544 0
505.89751907451495 0
211.64730059297182 0
220.1131926166907 0
1609.9438407475432 0
511.0472301132815 0
683.3447192188734 1.994992568652682e-05
798.5858801930377 1.0222858311183806e-05
222.69999295727146 0
607.363617156195 0
234.19421710512106 0
578.6756665835387 0
1626.716933474513 0
1036.6527540074183 0
1629.09939965635 0
7826.159750938882 4.4516164932391075e-06
401.33342832302134 7.349968762632759e-05
235.6462640689053 0
527.7007067714812 0
369.8598827068239 0
654.1488943077277 0
869.8704054371142 0
495.1868787603618 0
710.3555789216098 0
960.878744692092 0
731.0694601169859 0
648.7851519284493 1.062608917414035e-05
4984.858790530853 4.701886302746936e-06
1014.5865611457721 1.2163526449588265e-05
982.9296594398407 4.795611056760852e-06
213.76377359890154 0
593.9997096810146 0
277.8677949818915 0
967.2741739926189 0
734.7005456605032 5.027449876324733e-06
712.731460207841 8.582438614107813e-06
1029.7250629425703 1.0761135084528716e-05
664.3376438660986 7.685981538272345e-06
362.34017861516776 0
1160.2584885412598 0
491.324090662256 0
336.3335524159893 0
731.9835064076432 2.399520095980804e-05
230.6367667295079 0
596.9449864018713 0
427.9243858864149 0
771.1342262835622 2.8149983110010135e-05
1544.10639857523 0
496.71993393012076 0
224.34613862855014 0
215.88024660483126 0
2248.822087986652 6.869688871790996e-06
801.7705172851248 0
305.69231850863144 0
1555.0536832024284 1.8268844312908764e-05
989.1592029609806 0
924.5773542867216 0
708.2189005175488 0
4369.306897491109 1.1448049467021746e-05
2737.257711631013 2.257545280714468e-06
778.9439187293269 0
874.7650425661268 0
372.64355402130747 0
429.6976017988197 0
605.5440917265516 0
988.1434777583786 2.8846708590549817e-06
1309.3356030104683 0
960.3136410683426 2.2205937867785846e-05
